pos	block_id	phase_state	local_phase_state	confidence
3626397	unassigned	0	0	0.000000
3626781	unassigned	0	0	0.000000
3626822	unassigned	0	0	0.000000
3627076	block_702	1	1	0.375000
3628281	block_702	1	1	0.375000
3629265	block_702	1	1	0.375000
3629942	unassigned	0	0	0.000000
3630091	unassigned	0	0	0.000000
3630626	block_703	1	1	0.375000
3630964	unassigned	0	0	0.000000
3631477	unassigned	0	0	0.000000
3632041	unassigned	0	0	0.000000
3632205	unassigned	0	0	0.000000
3632959	block_704	1	1	0.375000
3633158	block_704	1	1	0.375000
3638048	block_704	1	1	0.375000
3639124	unassigned	0	0	0.000000
3639436	block_705	-1	-1	0.375000
3639889	block_705	1	1	0.375000
3640251	block_705	1	1	0.375000
3640635	block_705	1	1	0.375000
3641590	unassigned	0	0	0.000000
3643507	unassigned	0	0	0.000000
3643905	block_706	-1	-1	1.000000
3644057	block_706	-1	-1	1.000000
3644183	block_706	-1	-1	1.000000
3645987	block_706	-1	-1	0.375000
3646342	block_706	-1	-1	0.375000
3647193	block_706	-1	-1	0.375000
3647278	block_706	1	1	0.375000
3647665	block_706	-1	-1	0.375000
3648271	block_706	1	1	0.375000
3648607	block_706	1	1	0.375000
3649460	block_706	1	1	0.375000
3649602	block_706	-1	-1	0.490000
3649916	block_706	-1	-1	0.490000
3650034	block_706	-1	-1	1.000000
3650911	block_706	1	1	0.375000
3651234	unassigned	0	0	0.000000
3653637	unassigned	0	0	0.000000
3653651	block_707	1	1	0.375000
3654511	unassigned	0	0	0.000000
3654535	unassigned	0	0	0.000000
3654866	block_708	-1	-1	0.375000
3655278	unassigned	0	0	0.000000
3655707	block_709	-1	-1	0.500000
3655883	block_709	-1	-1	0.500000
3656055	unassigned	0	0	0.000000
3656057	unassigned	0	0	0.500000
3656058	unassigned	0	0	0.500000
3668784	block_710	1	1	0.375000
3668869	block_710	-1	-1	0.500000
3669066	block_710	1	1	0.500000
3669074	block_710	1	1	0.500000
3669156	block_710	-1	-1	0.500000
3670518	block_710	-1	-1	0.500000
3670579	block_710	1	1	0.500000
3670622	block_710	1	1	0.500000
3670825	block_710	1	1	0.500000
3673062	unassigned	0	0	0.000000
3681193	block_711	-1	-1	0.375000
3681588	block_711	-1	-1	0.375000
3681606	block_711	-1	-1	0.375000
3681625	block_711	-1	-1	0.375000
3682906	block_711	-1	-1	0.375000
3683125	unassigned	0	0	0.000000
3683702	unassigned	0	0	0.000000
3684229	block_712	-1	-1	0.375000
3684596	block_712	1	1	0.282727
3685138	block_712	-1	-1	0.375000
3685608	block_712	-1	-1	0.500000
3685709	block_712	-1	-1	0.500000
3685839	block_712	-1	-1	0.500000
3685986	block_712	-1	-1	0.500000
3685993	block_712	1	1	0.500000
3686191	block_712	1	1	0.500000
3686551	block_712	-1	-1	1.000000
3687101	block_712	1	1	0.122747
3687435	block_712	1	1	0.375000
3689414	block_712	-1	-1	0.375000
3690843	block_712	1	1	0.308639
3691244	block_712	1	1	0.308639
3692189	block_712	1	1	0.308639
3693168	block_712	1	1	0.375000
3694174	unassigned	0	0	0.000000
3694686	block_713	-1	-1	0.375000
3694851	block_713	-1	-1	0.375000
3695819	unassigned	0	0	0.000000
3696120	unassigned	0	0	0.000000
3696141	unassigned	0	0	0.000000
3696367	block_714	-1	-1	0.375000
3696448	block_714	-1	-1	0.375000
3710925	block_714	-1	-1	0.207934
3712917	block_714	1	1	0.291939
3713437	block_714	1	1	0.207934
3717244	block_714	1	1	0.375000
3721303	unassigned	0	0	0.000000
3725365	unassigned	0	0	0.000000
3726010	block_715	-1	-1	0.375000
3726513	unassigned	0	0	0.000000
3728578	block_716	-1	-1	0.300457
3734041	block_716	1	1	0.194713
3734356	unassigned	0	0	0.000000
3738350	block_717	1	1	0.300457
3741981	block_717	1	1	0.180098
3743352	unassigned	0	0	0.000000
3743367	unassigned	0	0	0.000000
3746040	block_718	-1	-1	0.375000
3750975	block_718	-1	-1	0.375000
3753334	block_718	-1	-1	0.375000
3753739	block_718	-1	-1	0.251909
3753867	block_718	-1	-1	0.251909
3754954	block_718	-1	-1	0.375000
3755714	block_718	-1	-1	0.375000
3755760	unassigned	0	0	0.000000
3756438	unassigned	0	0	0.000000
3759973	unassigned	0	0	0.000000
3774054	unassigned	0	0	0.000000
3775950	block_719	-1	-1	0.375000
3777427	block_719	-1	-1	0.375000
3777779	block_719	-1	-1	0.375000
3778553	block_719	1	1	0.375000
3778881	block_719	1	1	0.375000
3779901	block_719	1	1	0.375000
3780334	unassigned	0	0	0.000000
3780416	unassigned	0	0	0.000000
3782370	unassigned	0	0	0.000000
3782383	unassigned	0	0	0.000000
3782702	block_720	-1	-1	0.375000
3783225	block_720	-1	-1	0.375000
3795374	unassigned	0	0	0.000000
3795380	block_721	-1	-1	0.375000
3796418	unassigned	0	0	0.000000
3796573	block_722	-1	-1	0.375000
3798587	block_722	1	1	0.176715
3799513	unassigned	0	0	0.000000
3802055	unassigned	0	0	0.000000
3803463	block_723	1	1	0.500000
3803565	block_723	-1	-1	0.500000
3803946	unassigned	0	0	0.500000
3804099	block_724	-1	-1	0.375000
3831634	unassigned	0	0	0.000000
3831646	unassigned	0	0	0.000000
3833899	unassigned	0	0	0.000000
3842192	unassigned	0	0	0.000000
3859520	unassigned	0	0	0.000000
3860236	block_725	-1	-1	0.375000
3860500	block_725	-1	-1	0.375000
3861743	unassigned	0	0	0.000000
3862380	block_726	-1	-1	0.375000
3862746	block_726	1	1	0.375000
3865213	block_726	-1	-1	0.375000
3865750	block_726	-1	-1	0.375000
3866678	unassigned	0	0	0.500000
3867312	block_727	-1	-1	0.500000
3867313	block_727	-1	-1	0.500000
3867769	block_727	1	1	0.500000
3868517	block_727	-1	-1	0.375000
3868642	block_727	1	1	0.318983
3869089	block_727	1	1	0.318983
3870321	block_727	-1	-1	0.375000
3872773	unassigned	0	0	0.000000
3872904	unassigned	0	0	0.000000
3874751	unassigned	0	0	0.000000
3874780	block_728	-1	-1	0.375000
3875475	unassigned	0	0	0.000000
3876361	unassigned	0	0	0.000000
3876911	block_729	-1	-1	0.375000
3877340	unassigned	0	0	0.000000
3877663	unassigned	0	0	0.000000
3878014	unassigned	0	0	0.000000
3878194	block_730	1	1	0.375000
3878320	unassigned	0	0	0.000000
3878338	block_731	1	1	0.161831
3880280	unassigned	0	0	0.000000
3880599	block_732	1	1	0.161831
3881151	block_732	-1	-1	0.375000
3889477	unassigned	0	0	0.000000
3891250	block_733	-1	-1	0.375000
3891919	block_733	-1	-1	0.375000
3892340	unassigned	0	0	0.000000
3893361	block_734	-1	-1	0.375000
3896181	block_734	-1	-1	0.375000
3898004	block_734	-1	-1	0.375000
3898011	block_734	-1	-1	0.375000
3898015	block_734	-1	-1	0.375000
3901494	block_734	-1	-1	0.375000
3902581	unassigned	0	0	0.000000
3902972	unassigned	0	0	0.000000
3903138	unassigned	0	0	0.000000
3903466	unassigned	0	0	0.000000
3912930	unassigned	0	0	0.000000
3913760	unassigned	0	0	0.000000
3913775	unassigned	0	0	0.500000
3913791	unassigned	0	0	0.000000
3913792	unassigned	0	0	0.500000
3913794	unassigned	0	0	0.500000
3913796	block_735	-1	-1	0.500000
3913828	block_735	-1	-1	0.500000
3913937	block_735	1	1	0.500000
3913993	unassigned	0	0	0.500000
3913996	block_736	1	1	0.500000
3913997	unassigned	0	0	0.500000
3914010	block_737	1	1	0.500000
3914023	block_737	1	1	0.500000
3914084	block_737	-1	-1	0.500000
3916912	block_737	1	1	0.130535
3918362	unassigned	0	0	0.000000
3925431	block_738	1	1	0.375000
3950534	block_738	-1	-1	0.375000
3952152	unassigned	0	0	0.000000
3957457	unassigned	0	0	0.000000
3965410	block_739	-1	-1	0.375000
3969555	block_739	-1	-1	0.375000
3969773	unassigned	0	0	0.000000
3970966	block_740	-1	-1	0.375000
3976976	block_740	-1	-1	0.375000
3977339	block_740	-1	-1	0.375000
3977669	unassigned	0	0	0.000000
3978199	block_741	1	1	0.375000
3980767	block_741	1	1	0.315484
3982578	unassigned	0	0	0.000000
3986649	block_742	-1	-1	0.375000
3991940	unassigned	0	0	0.000000
3991948	block_743	-1	-1	0.375000
3992524	unassigned	0	0	0.000000
3998773	unassigned	0	0	0.000000
3998778	block_744	-1	-1	0.375000
4002468	block_744	-1	-1	0.375000
4002842	block_744	1	1	0.375000
4008376	unassigned	0	0	0.000000
4008551	block_745	-1	-1	0.375000
4012707	block_745	1	1	0.375000
4013579	block_745	1	1	0.375000
4014053	block_745	-1	-1	0.375000
4016508	block_745	1	1	0.375000
4020026	unassigned	0	0	0.000000
4028314	unassigned	0	0	0.000000
4028323	unassigned	0	0	0.000000
4028325	block_746	-1	-1	0.500000
4028330	block_746	-1	-1	0.500000
4028333	block_746	1	1	0.500000
4028348	unassigned	0	0	0.000000
4028360	unassigned	0	0	0.000000
4031314	unassigned	0	0	0.000000
4031411	block_747	-1	-1	0.375000
4031877	block_747	-1	-1	1.000000
4031880	unassigned	0	0	0.000000
4031881	block_748	1	1	1.000000
4031882	block_748	-1	-1	1.000000
4031966	unassigned	0	0	0.000000
4032045	block_749	-1	-1	1.000000
4032156	block_749	-1	-1	1.000000
4032162	block_749	-1	-1	1.000000
4032179	block_749	-1	-1	1.000000
4032191	block_749	-1	-1	1.000000
4032202	unassigned	0	0	0.000000
4032358	unassigned	0	0	0.000000
4032477	block_750	-1	-1	1.000000
4032756	unassigned	0	0	0.000000
4032934	block_751	-1	-1	1.000000
4033422	unassigned	0	0	0.000000
4034097	unassigned	0	0	0.000000
4034998	unassigned	0	0	0.000000
4035124	unassigned	0	0	0.000000
4035351	unassigned	0	0	0.000000
4036253	unassigned	0	0	0.000000
4037182	block_752	-1	-1	0.375000
4037856	block_752	-1	-1	0.500000
4037932	block_752	-1	-1	0.500000
4038251	unassigned	0	0	0.500000
4038389	block_753	-1	-1	1.000000
4039854	block_753	-1	-1	0.375000
4040488	block_753	1	1	0.375000
4040840	block_753	1	1	0.375000
4040915	unassigned	0	0	0.000000
4041479	block_754	1	1	1.000000
4041482	block_754	1	1	1.000000
4041671	block_754	1	1	1.000000
4042539	block_754	1	1	0.500000
4042579	unassigned	0	0	0.000000
4042705	block_755	1	1	0.500000
4042778	block_755	1	1	0.500000
4043115	block_755	1	1	0.500000
4044315	block_755	-1	-1	0.500000
4044526	block_755	-1	-1	0.500000
4044549	block_755	-1	-1	0.500000
4044850	block_755	-1	-1	0.500000
4045062	block_755	-1	-1	0.375000
4045236	block_755	-1	-1	0.375000
4045920	block_755	-1	-1	0.375000
4046679	block_755	-1	-1	0.500000
4046754	block_755	-1	-1	0.500000
4046786	block_755	1	1	0.500000
4047746	block_755	-1	-1	0.500000
4047751	block_755	1	1	0.500000
4047925	block_755	-1	-1	0.500000
4048188	block_755	-1	-1	0.375000
4048388	block_755	1	1	0.490000
4048838	block_755	1	1	0.133751
4049002	block_755	-1	-1	0.375000
4049183	block_755	-1	-1	1.000000
4049449	block_755	-1	-1	1.000000
4049535	block_755	-1	-1	1.000000
4049840	block_755	1	1	0.500000
4050369	block_755	-1	-1	0.500000
4050414	block_755	-1	-1	0.500000
4050894	block_755	-1	-1	0.500000
4051388	unassigned	0	0	0.000000
4051398	block_756	-1	-1	0.500000
4051616	block_756	-1	-1	0.500000
4051625	block_756	-1	-1	0.500000
4051799	unassigned	0	0	0.500000
4052021	block_757	1	1	0.500000
4052204	block_757	1	1	0.500000
4052288	block_757	1	1	0.500000
4052330	block_757	-1	-1	0.500000
4052730	block_757	1	1	0.500000
4052856	block_757	-1	-1	0.500000
4052905	block_757	-1	-1	0.500000
4053726	block_757	1	1	1.000000
4053742	block_757	1	1	1.000000
4054271	unassigned	0	0	0.300000
4054301	unassigned	0	0	0.000000
4054578	block_758	-1	-1	0.500000
4054668	block_758	-1	-1	0.500000
4054786	unassigned	0	0	0.500000
4054817	block_759	-1	-1	0.500000
4054824	unassigned	0	0	0.000000
4055152	block_760	-1	-1	0.500000
4055163	block_760	-1	-1	0.375000
4055398	block_760	1	1	0.375000
4055550	block_760	1	1	0.375000
4056536	unassigned	0	0	0.000000
4056659	block_761	1	1	1.000000
4056794	block_761	1	1	0.500000
4056980	block_761	1	1	0.500000
4057035	block_761	1	1	0.500000
4057076	block_761	1	1	0.500000
4057356	block_761	1	1	0.500000
4057385	block_761	-1	-1	0.500000
4057466	block_761	-1	-1	0.500000
4057533	block_761	-1	-1	0.500000
4057550	block_761	-1	-1	0.500000
4057564	block_761	-1	-1	0.500000
4057845	block_761	-1	-1	0.500000
4058096	block_761	-1	-1	0.500000
4058098	block_761	-1	-1	0.500000
4058120	block_761	-1	-1	0.375000
4058304	unassigned	0	0	0.000000
4058310	unassigned	0	0	0.000000
4058498	block_762	-1	-1	0.375000
4058962	block_762	-1	-1	0.375000
4058980	block_762	-1	-1	1.000000
4059257	unassigned	0	0	0.500000
4059279	unassigned	0	0	0.500000
4059423	block_763	-1	-1	0.500000
4060116	block_763	1	1	0.375000
4060314	block_763	1	1	0.375000
4061127	block_763	1	1	0.375000
4062639	block_763	1	1	0.344446
4065225	block_763	1	1	0.344446
4066492	block_763	1	1	0.344446
4067374	block_763	-1	-1	0.375000
4067997	block_763	-1	-1	0.278434
4068223	block_763	1	1	0.375000
4069044	block_763	-1	-1	0.500000
4069128	unassigned	0	0	0.500000
4069262	block_764	-1	-1	0.500000
4069264	block_764	-1	-1	0.500000
4069279	block_764	-1	-1	0.500000
4069413	block_764	-1	-1	0.500000
4069420	unassigned	0	0	0.000000
4069547	block_765	1	1	0.500000
4070163	block_765	1	1	1.000000
4070465	block_765	1	1	0.500000
4070521	block_765	-1	-1	0.500000
4070678	block_765	1	1	0.500000
4071880	block_765	-1	-1	0.212466
4083079	unassigned	0	0	0.000000
4083090	unassigned	0	0	0.000000
4083097	unassigned	0	0	0.000000
4085462	block_766	-1	-1	1.000000
4085893	unassigned	0	0	0.000000
4085901	block_767	-1	-1	0.375000
4085971	block_767	-1	-1	1.000000
4085991	block_767	1	1	0.500000
4086300	block_767	1	1	0.500000
4086325	block_767	-1	-1	0.500000
4086570	block_767	-1	-1	0.500000
4086728	block_767	1	1	0.500000
4086776	block_767	-1	-1	0.500000
4087272	block_767	-1	-1	0.500000
4087389	block_767	1	1	1.000000
4087550	block_767	-1	-1	0.500000
4087712	block_767	1	1	0.490000
4087825	block_767	1	1	0.500000
4087836	block_767	1	1	0.500000
4088005	unassigned	0	0	0.000000
4088020	unassigned	0	0	0.000000
4088031	block_768	-1	-1	0.500000
4088509	unassigned	0	0	0.000000
4088631	block_769	-1	-1	1.000000
4088720	block_769	-1	-1	1.000000
4089183	block_769	-1	-1	0.500000
4089368	block_769	-1	-1	0.500000
4089382	unassigned	0	0	0.000000
4089395	block_770	1	1	0.643243
4089499	block_770	1	1	0.500000
4089523	unassigned	0	0	0.000000
4089549	block_771	-1	-1	1.000000
4089559	unassigned	0	0	0.000000
4089579	block_772	1	1	0.500000
4089615	block_772	-1	-1	0.500000
4089627	unassigned	0	0	0.000000
4089665	unassigned	0	0	0.000000
4089733	unassigned	0	0	0.000000
4089755	block_773	1	1	0.500000
4089757	block_773	1	1	0.500000
4089759	block_773	1	1	0.500000
4089771	block_773	-1	-1	0.500000
4089781	unassigned	0	0	0.000000
4090182	block_774	-1	-1	0.500000
4090364	block_774	-1	-1	0.500000
4090406	block_774	-1	-1	0.500000
4090430	block_774	-1	-1	0.500000
4090658	block_774	-1	-1	0.500000
4090704	block_774	-1	-1	0.500000
4090705	unassigned	0	0	0.000000
4090908	block_775	1	1	0.500000
4091248	block_775	1	1	0.375000
4091288	block_775	1	1	1.000000
4091293	block_775	1	1	1.000000
4092206	unassigned	0	0	0.000000
4092486	block_776	1	1	0.500000
4092518	block_776	1	1	0.500000
4092628	block_776	1	1	0.500000
4092658	block_776	1	1	0.500000
4092905	block_776	1	1	0.500000
4092911	block_776	1	1	0.500000
4093663	block_776	1	1	0.490000
4093750	unassigned	0	0	0.300000
4093814	block_777	-1	-1	0.500000
4094040	block_777	1	1	0.500000
4094092	unassigned	0	0	0.000000
4094263	block_778	-1	-1	0.500000
4094306	block_778	-1	-1	0.500000
4094555	block_778	-1	-1	0.500000
4094643	block_778	1	1	0.500000
4094724	block_778	1	1	0.500000
4094731	block_778	-1	-1	0.500000
4094851	unassigned	0	0	0.000000
4094868	block_779	1	1	0.500000
4094912	block_779	1	1	0.500000
4095164	block_779	1	1	0.500000
4095265	block_779	1	1	0.500000
4095287	block_779	-1	-1	0.500000
4095754	block_779	1	1	0.500000
4095763	block_779	1	1	0.500000
4095766	block_779	-1	-1	0.500000
4095960	block_779	-1	-1	0.500000
4096363	unassigned	0	0	0.000000
4096572	block_780	-1	-1	0.708333
4096697	unassigned	0	0	0.000000
4096705	unassigned	0	0	0.500000
4096901	block_781	1	1	0.500000
4096950	block_781	1	1	0.500000
4097043	block_781	1	1	0.500000
4097225	block_781	-1	-1	1.000000
4097377	block_781	1	1	1.000000
4097691	unassigned	0	0	0.500000
4097958	unassigned	0	0	0.000000
4098078	block_782	-1	-1	0.500000
4098134	block_782	1	1	0.500000
4098410	block_782	-1	-1	0.500000
4098504	block_782	-1	-1	0.500000
4098629	block_782	-1	-1	0.500000
4098810	block_782	-1	-1	0.500000
4099603	block_782	-1	-1	0.375000
4099634	block_782	1	1	0.331971
4100659	block_782	-1	-1	0.375000
4101269	unassigned	0	0	0.000000
4101326	unassigned	0	0	0.500000
4101400	unassigned	0	0	0.500000
4101448	block_783	1	1	0.500000
4101471	block_783	1	1	0.500000
4101591	block_783	1	1	0.500000
4101863	block_783	1	1	0.500000
4102182	unassigned	0	0	0.000000
4102183	unassigned	0	0	0.000000
4102389	block_784	1	1	1.000000
4102765	block_784	1	1	0.490000
4103032	block_784	1	1	1.000000
4103038	unassigned	0	0	0.000000
4103157	block_785	-1	-1	1.000000
4103397	unassigned	0	0	0.000000
4103416	block_786	-1	-1	0.490000
4104068	block_786	1	1	1.000000
4104266	block_786	1	1	0.500000
4104375	block_786	1	1	0.500000
4104546	block_786	1	1	0.500000
4104639	block_786	1	1	0.500000
4104707	block_786	-1	-1	0.500000
4104747	unassigned	0	0	0.500000
4104761	block_787	-1	-1	0.500000
4104970	unassigned	0	0	0.000000
4104971	unassigned	0	0	0.500000
4104972	unassigned	0	0	0.500000
4104973	block_788	-1	-1	0.500000
4105022	block_788	-1	-1	0.500000
4105111	block_788	-1	-1	0.500000
4105212	block_788	-1	-1	0.500000
4105366	block_788	-1	-1	0.500000
4105377	block_788	-1	-1	0.500000
4105425	block_788	-1	-1	0.500000
4105650	block_788	1	1	0.500000
4105667	block_788	-1	-1	0.500000
4105717	block_788	-1	-1	0.500000
4106222	block_788	-1	-1	0.375000
4106224	block_788	-1	-1	1.000000
4106403	block_788	1	1	0.375000
4106935	block_788	1	1	0.500000
4107080	block_788	-1	-1	0.500000
4107116	block_788	-1	-1	0.375000
4107239	block_788	-1	-1	0.500000
4107424	block_788	-1	-1	0.500000
4107450	block_788	1	1	0.500000
4107457	block_788	-1	-1	0.500000
4107679	block_788	-1	-1	0.500000
4107680	block_788	-1	-1	0.500000
4107803	block_788	-1	-1	0.500000
4108100	block_788	-1	-1	0.375000
4108530	block_788	1	1	0.375000
4110035	block_788	-1	-1	0.375000
4111095	block_788	-1	-1	0.375000
4111116	block_788	-1	-1	0.375000
4111548	unassigned	0	0	0.000000
4111774	block_789	1	1	0.375000
4112213	block_789	1	1	0.500000
4112605	block_789	1	1	0.500000
4112646	block_789	1	1	0.500000
4113109	block_789	-1	-1	0.500000
4113331	block_789	-1	-1	0.375000
4118584	unassigned	0	0	0.000000
4118662	unassigned	0	0	0.000000
4118668	unassigned	0	0	0.000000
4118692	unassigned	0	0	0.000000
4118707	unassigned	0	0	0.000000
4118713	unassigned	0	0	0.000000
4123863	block_790	1	1	0.375000
4124490	block_790	1	1	0.375000
4124864	block_790	1	1	0.375000
4125632	block_790	1	1	0.261550
4133531	block_790	1	1	0.261550
4133534	unassigned	0	0	0.000000
4133541	unassigned	0	0	0.000000
4135073	block_791	1	1	0.500000
4135099	block_791	1	1	0.500000
4135590	block_791	1	1	1.000000
4135789	block_791	-1	-1	0.490000
4136884	block_791	-1	-1	0.375000
4138641	unassigned	0	0	0.000000
4138692	block_792	-1	-1	0.375000
4139384	block_792	-1	-1	1.000000
4139591	unassigned	0	0	0.000000
4139624	block_793	-1	-1	0.500000
4139646	block_793	1	1	0.500000
4139944	block_793	1	1	0.500000
4140861	unassigned	0	0	0.000000
4141562	block_794	1	1	0.375000
4149354	block_794	-1	-1	0.375000
4150824	unassigned	0	0	0.000000
4156423	block_795	-1	-1	1.000000
4156774	block_795	-1	-1	0.500000
4156931	block_795	-1	-1	0.500000
4156980	block_795	-1	-1	0.500000
4157082	block_795	1	1	0.500000
4157271	block_795	1	1	0.500000
4157308	block_795	1	1	0.500000
4157840	block_795	1	1	0.500000
4157845	block_795	-1	-1	0.500000
4157898	block_795	-1	-1	0.500000
4157922	block_795	-1	-1	0.500000
4157923	block_795	-1	-1	0.500000
4157940	block_795	-1	-1	0.500000
4158874	block_795	-1	-1	1.000000
4159110	block_795	-1	-1	0.500000
4159311	block_795	-1	-1	0.500000
4159338	block_795	-1	-1	0.500000
4160863	block_795	1	1	0.500000
4160955	block_795	-1	-1	0.500000
4161251	block_795	-1	-1	0.500000
4161283	block_795	-1	-1	0.500000
4162153	block_795	1	1	0.500000
4162162	block_795	1	1	0.500000
4162192	unassigned	0	0	0.500000
4162231	block_796	1	1	0.500000
4162246	block_796	1	1	0.500000
4163116	block_796	-1	-1	0.375000
4163200	unassigned	0	0	0.000000
4163375	block_797	1	1	0.157409
4163930	block_797	1	1	0.500000
4164014	block_797	1	1	0.500000
4164374	block_797	1	1	0.500000
4164791	block_797	-1	-1	0.375000
4165049	unassigned	0	0	0.000000
4165216	block_798	-1	-1	0.375000
4165388	block_798	-1	-1	0.375000
4165890	block_798	-1	-1	0.375000
4166115	unassigned	0	0	0.000000
4166428	block_799	-1	-1	0.375000
4168114	block_799	1	1	0.490000
4168560	block_799	-1	-1	0.375000
4168599	block_799	1	1	1.000000
4168776	block_799	-1	-1	0.500000
4168777	block_799	-1	-1	0.500000
4168779	block_799	-1	-1	0.500000
4168786	block_799	-1	-1	0.500000
4168788	block_799	-1	-1	0.500000
4168803	block_799	-1	-1	0.500000
4168883	unassigned	0	0	0.000000
4168947	unassigned	0	0	0.000000
4169084	block_800	-1	-1	0.500000
4169154	block_800	-1	-1	0.500000
4171899	block_800	1	1	0.321517
4173445	block_800	-1	-1	0.150793
4177206	block_800	1	1	0.150793
4178102	block_800	-1	-1	0.500000
4178375	unassigned	0	0	0.500000
4178460	block_801	-1	-1	0.500000
4178673	block_801	-1	-1	0.500000
4178687	unassigned	0	0	0.000000
4178937	block_802	1	1	0.375000
4179128	block_802	1	1	1.000000
4180964	block_802	-1	-1	0.375000
4182053	block_802	-1	-1	0.375000
4182655	block_802	1	1	0.375000
4183037	block_802	1	1	0.375000
4183636	block_802	1	1	0.375000
4184042	block_802	1	1	0.375000
4184442	block_802	-1	-1	0.375000
4184499	unassigned	0	0	0.000000
4184597	block_803	1	1	0.375000
4186148	block_803	1	1	0.375000
4187186	block_803	1	1	0.375000
4188102	unassigned	0	0	0.000000
4188108	unassigned	0	0	0.000000
4189183	block_804	1	1	0.375000
4189502	block_804	1	1	0.500000
4189540	block_804	1	1	0.500000
4189582	block_804	1	1	0.500000
4189642	block_804	1	1	0.500000
4189940	unassigned	0	0	0.000000
4190182	block_805	1	1	1.000000
4190261	block_805	1	1	1.000000
4190850	block_805	1	1	0.375000
4192097	block_805	1	1	0.500000
4192125	block_805	1	1	0.500000
4192141	block_805	1	1	0.500000
4192992	block_805	1	1	0.375000
4194226	block_805	-1	-1	0.375000
4195694	block_805	1	1	1.000000
4196030	block_805	1	1	0.500000
4196220	unassigned	0	0	0.500000
4196229	unassigned	0	0	0.500000
4196457	block_806	-1	-1	0.500000
4197776	unassigned	0	0	0.000000
4198332	block_807	-1	-1	0.375000
4199281	unassigned	0	0	0.000000
4212269	block_808	-1	-1	0.375000
4214090	unassigned	0	0	0.000000
4216495	unassigned	0	0	0.000000
4216551	block_809	1	1	0.375000
4221337	block_809	1	1	0.375000
4221394	block_809	-1	-1	0.375000
4222467	block_809	-1	-1	0.500000
4222484	block_809	-1	-1	0.500000
4222572	block_809	-1	-1	0.500000
4222579	block_809	-1	-1	0.500000
4223898	block_809	-1	-1	0.375000
4224413	block_809	-1	-1	0.500000
4224425	block_809	-1	-1	0.500000
4224541	unassigned	0	0	0.000000
4224704	unassigned	0	0	0.500000
4227035	block_810	-1	-1	0.375000
4227283	block_810	-1	-1	0.375000
4227580	block_810	1	1	0.375000
4227652	unassigned	0	0	0.000000
4227932	block_811	-1	-1	0.375000
4228815	block_811	-1	-1	0.375000
4228819	block_811	-1	-1	0.375000
4230793	block_811	1	1	0.375000
4231038	unassigned	0	0	0.000000
4231064	unassigned	0	0	0.000000
4234669	block_812	-1	-1	0.375000
4234910	block_812	1	1	0.375000
4235835	block_812	1	1	0.375000
4236016	block_812	-1	-1	0.375000
4236548	block_812	-1	-1	0.375000
4236993	unassigned	0	0	0.000000
4237459	unassigned	0	0	0.000000
4237518	unassigned	0	0	0.000000
4237657	unassigned	0	0	0.000000
4238611	block_813	1	1	0.375000
4238722	block_813	-1	-1	0.375000
4239693	block_813	1	1	0.375000
4240903	block_813	-1	-1	0.375000
4240981	block_813	-1	-1	0.375000
4241133	block_813	1	1	0.375000
4242760	block_813	-1	-1	0.500000
4242807	block_813	-1	-1	0.500000
4242820	block_813	-1	-1	0.500000
4244651	block_813	-1	-1	0.500000
4244747	block_813	-1	-1	0.500000
4244926	block_813	-1	-1	0.500000
4245350	unassigned	0	0	0.500000
4246932	block_814	-1	-1	0.375000
4248088	block_814	-1	-1	0.375000
4248728	block_814	-1	-1	0.375000
4249212	block_814	-1	-1	0.375000
4249629	block_814	1	1	0.279321
4250859	block_814	1	1	0.279321
4252059	unassigned	0	0	0.000000
4253009	unassigned	0	0	0.000000
4254694	unassigned	0	0	0.000000
4256297	block_815	-1	-1	0.375000
4256923	block_815	-1	-1	0.375000
4259011	block_815	1	1	0.375000
4259200	block_815	-1	-1	0.375000
4260369	block_815	1	1	0.375000
4262610	block_815	-1	-1	0.375000
4263627	unassigned	0	0	0.000000
4264160	block_816	-1	-1	0.375000
4264585	block_816	1	1	0.375000
4265949	block_816	-1	-1	0.375000
4266582	block_816	-1	-1	0.375000
4266960	unassigned	0	0	0.000000
4269464	block_817	-1	-1	0.375000
4271016	block_817	1	1	0.375000
4274924	block_817	1	1	0.375000
4277939	block_817	-1	-1	1.000000
4278258	block_817	-1	-1	0.375000
4278710	block_817	-1	-1	0.500000
4278870	block_817	-1	-1	0.500000
4278879	block_817	-1	-1	0.500000
4278900	block_817	-1	-1	0.500000
4279128	block_817	-1	-1	0.500000
4280002	block_817	-1	-1	0.375000
4282001	block_817	-1	-1	0.375000
4283453	block_817	-1	-1	0.375000
4284768	block_817	-1	-1	0.375000
4286209	block_817	-1	-1	1.000000
4286995	unassigned	0	0	0.300000
4287077	block_818	-1	-1	1.000000
4288756	block_818	-1	-1	0.375000
4290070	block_818	-1	-1	0.375000
4291505	block_818	1	1	0.285591
4292904	block_818	-1	-1	0.285591
4296049	block_818	-1	-1	1.000000
4296832	block_818	1	1	0.500000
4296956	block_818	1	1	0.500000
4296980	block_818	1	1	0.500000
4299331	block_818	-1	-1	0.375000
4300848	block_818	-1	-1	0.375000
4301026	block_818	-1	-1	0.375000
4301428	block_818	-1	-1	0.375000
4305149	block_818	-1	-1	0.375000
4305593	block_818	-1	-1	0.375000
4307324	block_818	-1	-1	0.375000
4309745	unassigned	0	0	0.000000
